,id,comment,reviews,ratings,negative,neutral,positive,review_type
5004,5004,Very Good,Display could have been bigger.......,4,0.19010879,0.5743524,0.23553881,0
5005,5005,Super!,Low price and High quality productAm sooo lucky to have thisThank you Flipkart for the wonderful offer,5,0.004663807,0.010010881,0.9853253,1
5006,5006,Highly recommended,Overall good product in this price..,5,0.0046855262,0.031247074,0.9640674,1
5007,5007,Worthless,Not able to use Apple TV and Apple Music due to login issues,1,0.60984284,0.3640293,0.026127858,0
5008,5008,Nice product,"Product is good...  it just like  as an Iphone 6s, But better speed from 6s. but only the thing is.. finger print sensor is very slow for unlock.. in 6s no need to press the home button. But in SE phone should be pressed for unlock the screen. Except that rest of the phone is good.{Actually I'm Facing a problem in my device about Proximity sensor during calling.. } last 2 pics captured at mid night 1 am ... too good ...",4,0.057000987,0.18693194,0.7560671,1
5009,5009,Great product,Apple is apple🔥❤️,5,0.002727251,0.010393505,0.9868793,1
5010,5010,Worst experience ever!,Received defective item nd unable to return the item even it was under return window,1,0.8581451,0.13545786,0.006397093,0
5011,5011,Just wow!,Good,5,0.05273502,0.26282772,0.6844373,1
5012,5012,Best in the market!,Awesome apple,5,0.00516649,0.020828918,0.9740046,1
5013,5013,Must buy!,great product,5,0.012598842,0.045711182,0.94168997,1
5014,5014,Must buy!,Except battery everything will be fined,5,0.74734104,0.24064778,0.012011241,0
5015,5015,Terrific purchase,Thank you BBD for the best deal.,5,0.0034246615,0.012476634,0.98409873,1
5016,5016,Fair,Purchased on 16-oct-2020 in BBD and sell today (3-nov-2020) only coz of display size and battery and also if you want to switch whatsap data into i phone so it is officially not available. so thats all my 15 days useage experinace with i phone SE. but you will love its user experiance,3,0.041965943,0.53996676,0.41806734,0
5017,5017,Simply awesome,"Performance is amazing, battery life is average. Camera is as expected from apple, display is good and build quality is top notch",5,0.0070543694,0.016135167,0.97681046,1
5018,5018,Just wow!,"Worth for value.. superb product... I bought it for my father... he really loved the product... it's handy also... thank u Flipkart, for the delivery before the due date ...",5,0.0028115346,0.01020488,0.98698354,1
5019,5019,Awesome,After usage of 20 days. I really like the dimension and all. Battery is the main issue am seeing. Apart from nice choice.,5,0.020478819,0.11032766,0.86919355,1
5020,5020,Super!,Better than iphone xr,5,0.010614005,0.1639626,0.8254234,1
5021,5021,Great product,Best budget iPhone 😍,5,0.0042674495,0.01625724,0.9794754,1
5022,5022,Worth every penny,Excellent product!,5,0.006242065,0.021368966,0.972389,1
5023,5023,Terrific,Very happy got this @ 25500,5,0.003306244,0.008920603,0.9877731,1
5024,5024,Mind-blowing purchase,"Its a great device.Its my first apple device amd I got it for a good price during the sale. Its a great phone if you want it, though the display is small as per modern standards but you will adjust within a few days so chill. Talking about the battery life , i am able toh get it from 100 to 0 is around 7 ours and you can charge it up quickly it supports 18W fast charge but not included (wow apple). But still if you want to upgrade from older iphones or want to try ios , you can definitely co...",5,0.004220889,0.023143003,0.9726361,1
5025,5025,Worth every penny,Phone is lit ❤Only problem is battery.. But its really heaven for one who changed from android to ios....thankyou flipkart💕💕💕....the phone is wort on its money💞,5,0.0047977655,0.010374848,0.9848274,1
5026,5026,Brilliant,Excellent product at best price,5,0.009937342,0.030332044,0.9597306,1
5027,5027,Terrific,Value for money..Lovable camera performance..Impressed Display viewing..finger print Fast working..Audio output Good..Native ..Battery Drain very fast,5,0.008904779,0.061572887,0.92952234,1
5028,5028,Just wow!,"Believe me , whatever gossip u heard about iphone SE 2020 is a talk only. IT is one of the best phone which i ever used.",5,0.00987462,0.02644764,0.9636777,1
5029,5029,Fabulous!,Compact phone for high money,5,0.05453141,0.60877997,0.33668864,0
5030,5030,Brilliant,"Very powerful device go for it I got this at 26,000 only",5,0.0039361655,0.025586866,0.970477,1
5031,5031,Mind-blowing purchase,"Amazing..... fall in love with IOS, They will take care and monitor You in every instance, if you permits",5,0.0051486404,0.036917035,0.9579343,1
5032,5032,Worth the money,Good,4,0.05273502,0.26282772,0.6844373,1
5033,5033,Super!,Its Apple. brand name  is enough,5,0.07655788,0.73595333,0.18748876,0
5034,5034,Bad quality,The bottom left side speakers are not working. This is very disappointing.,2,0.9288395,0.064783044,0.006377346,0
5035,5035,Brilliant,"Switched from android to apple series.The first iphone I’m using wonderful and superb phone i have got,Here i go for rating.1.Camera-5/5,2.Performance-5/5,3.Display-5/5,4.Battery-4/5,The only bad thing is battery but it’s fine for normal users,other than that it’s just amazing product form apple at this price range,Loving it so much while using......",5,0.0040469123,0.017801838,0.9781512,1
5036,5036,Really Nice,Extraordinary performance . My favourite mobile.,4,0.003513756,0.009123969,0.98736227,1
5037,5037,Really Nice,"People who love the older style with home button should definitely go for this, we rather get the same processor for a lower range compared to iphone 11If camera / better battery life / bigger screen is your priority then you get iphone 11.",4,0.046565376,0.27830678,0.67512786,1
5038,5038,Wonderful,Battery backup 👎Parformance 👍Display 👍Camera not wow but good 👍Its deserve 4.5 out of 5 stars,4,0.0073581333,0.08357166,0.9090702,1
5039,5039,Great product,Smooth Experience,5,0.0107097905,0.09868578,0.8906045,1
5040,5040,Pretty good,"Great phone, but only reason I give it 4 stars is the battery backup, its got a 1821 mAh battery, you can use it only for 5-6hrs which may not be enough for people who go for work etc. but it’s usable... The performance is excellent, display is good, and it’s super light. I recommend putting a case as soon as possible after buying because it’s too slippery. Other than the battery, this phone is awesome! Go for it if you are ok with the battery backup.",4,0.008910244,0.031994566,0.9590952,1
5041,5041,Brilliant,Highly recommended Battary=3.8Performance=5🥰Display 4.8,5,0.0034611404,0.024826482,0.97171235,1
5042,5042,Excellent,I like it,5,0.027837295,0.23558211,0.73658055,1
5043,5043,Excellent,"Fantastic phone at a fantastic price, got at just 24750/- , ain't that awesome? My first ever iPhone and I am loving it!!",5,0.003102423,0.0053814175,0.9915161,1
5044,5044,Terrible product,If any body want to buy this phone please think about battery it is decreasing very fast,1,0.68462634,0.2884109,0.026962735,0
5045,5045,Excellent,A great phone with great speed and camera. A must.,5,0.003613163,0.012370067,0.9840168,1
5046,5046,Excellent,Awesome phone,5,0.0077371276,0.036689147,0.95557374,1
5047,5047,Wonderful,Amazing phone on this price fully satisfied,4,0.006296461,0.012367461,0.98133606,1
5048,5048,Perfect product!,Awesome in this range,5,0.0042662323,0.018498225,0.9772356,1
5049,5049,Worst experience ever!,Haven't received the gst invoice inspite of number of requests made... Highly disappointed...,1,0.9024385,0.090196975,0.0073645646,0
5050,5050,Simply awesome,"Fantastic product, good quality and again nice flipkart service",5,0.005822684,0.011845231,0.98233205,1
5051,5051,Great product,Ok,5,0.08031878,0.4326647,0.4870165,0
5052,5052,Decent product,Battery side very week,3,0.033000797,0.8021935,0.16480568,0
5053,5053,Just wow!,"Awesome as I thought , switched from iPhone 7 & it’s equally good. Must buy phone",5,0.0034186793,0.008702714,0.9878786,1
5054,5054,Best in the market!,Good packing,5,0.02793269,0.13945471,0.8326125,1
5055,5055,Really Nice,"Battery life is below average, you will have to charge twice a day. Camera is awesome, especially video recording. 4 start for the delivery because I was delivered the product 11 days after ordering it.",4,0.023824949,0.10564238,0.8705327,1
5056,5056,Worth the money,Okk,4,0.088455915,0.5802833,0.33126074,0
5057,5057,Terrific purchase,Nice product thanks flipkart,5,0.0055457866,0.026232986,0.96822125,1
5058,5058,Brilliant,"Camera is ok ok..size is too good.. battery backup is great..best phone for entrepreneurs and professionals..o won't suggest for students since size is too compact and obviously not for gaming..but software works great,smooth and privacy feature of ios in this price range is reasonable",5,0.016187795,0.07143633,0.91237587,1
5059,5059,Highly recommended,Excellent Very Good mobile and thanks Flipkart,5,0.0047579897,0.015277601,0.9799644,1
5060,5060,Terrific,Good camera and performance and good price,5,0.008594703,0.04858731,0.942818,1
5061,5061,Classy product,The best compact smartphone ever made. And when that smartphone is from Apple then nothing much to say. Phone is currently running extremely smooth. Battery life is below average. Camera quality on the rear is almost at par with its biggest sibling 11 pro max. Performance -  The most powerful chip before A14 bionic arrived. Finally I have entered the Apple Ecosystem and just falling for it again and again...My first iPhone??,5,0.008485925,0.031488534,0.96002555,1
5062,5062,Slightly disappointed,"I would not suggest this phone, being an apple user for years, this phone has battery issues and not worth to buy",2,0.9015502,0.08467075,0.013778984,0
5063,5063,Classy product,Lots to love. Less to spend. iPhone SE packs our most powerful chip into our most popular size at our most affordable price.,5,0.0029183845,0.019024253,0.9780573,1
5064,5064,Moderate,Good product but battery level very poor. Got at good price. But not satisfied with its performance...,2,0.87932175,0.10572222,0.014956081,0
5065,5065,Terrific purchase,Good apple iPhone se,5,0.0073895818,0.062221814,0.9303886,1
5066,5066,Nice product,Nice,4,0.040873833,0.18506734,0.7740588,1
5067,5067,Great product,Good ??????,5,0.16933306,0.6640124,0.16665457,0
5068,5068,Good,Battery sucks...My charging point weeps a lot after this came to ....,3,0.94757247,0.045990247,0.0064373654,0
5069,5069,Wonderful,Love this phone. Just go for it.,5,0.006002392,0.010593427,0.9834042,1
5070,5070,Good quality product,Camera Quality is very GoodScreen is smaller but I loved to use small screen mobile and it is ok for me Battery back is little lower but 1 day if you are not heavy user.,4,0.006217226,0.059720363,0.9340624,1
5071,5071,Delightful,Everything is good.,4,0.0075198985,0.04489812,0.947582,1
5072,5072,Classy product,Perfect No wordsThanks Supercomnet And Flipkart For this iPhone Se 2020 # Superb Purchase Thanks To Bbd,5,0.0039636837,0.013666213,0.98237014,1
5073,5073,Must buy!,Thanks Flipkart,5,0.0068206172,0.05775603,0.9354233,1
5074,5074,Does the job,"What would I say about Apple product. I won’t say much about IOS, camera , performance, you can check YouTube for that, but you as a user experience then you can refer this comment.1) Camera is good in daylight , in artificial light you will really not be happy so if camera is your priority then don’t go for it. For front camera same comment don’t buy it if you are too much into social media.2) Performance - No one can beat this phone in performance even iPhone 11, you can play any game wit...",3,0.17696024,0.5722203,0.25081944,0
5075,5075,Terrific purchase,Great performance and absolute worth it if you get it in sales. The design looks dated in 2020 but performance and battery life very good if you are not heavy game user.,5,0.0067732176,0.030886112,0.96234065,1
5076,5076,Highly recommended,Good phone,5,0.019230006,0.12119399,0.859576,1
5077,5077,Nice product,It’s original genuine iPhone,4,0.02034577,0.5626949,0.41695932,0
5078,5078,Decent product,Nice product..,3,0.0072392323,0.048037827,0.94472295,1
5079,5079,Brilliant,Nice????,5,0.090253435,0.6083601,0.30138642,0
5080,5080,Good quality product,"I bought this for its compact size , performance is very good . But if buying for calls (as it has compact size) them don't go for it. BATTERY IS REALLY BAD. u have to change twice a day on just calling ( if u get too much calls )",4,0.6524536,0.26719797,0.08034841,0
5081,5081,Terrific,"I just upgraded my iPhone 7 to SE and it is an excellent replacement in all aspects like performance, camera and though the battery is lesser than iPhone 7 its durability is more than that.",5,0.004793202,0.018972924,0.9762339,1
5082,5082,Wonderful,I wanted a small phone .. iphone XR looked for stylish but I bought this for 38249 in Big billion sale.. I needed more space and want tk keep it for atleast 2 years. I am teacher. I don't need lot of battery and I don't play games either but I think battery is good. Phone feels nice and small in hand. Do all the task with ease and camera is very high quality. I read review for battery etc and they were negative so j was afraid but after receiving and using it for one week I thinks it a beaut...,5,0.03228485,0.28859916,0.67911595,1
